0	181954
1	10025
2	37143
3	8717
4	15648
5	7483
6	11185
7	6898
8	8886
9	6255
10	7378
11	5755
12	6474
13	5197
14	5462
15	4795
16	4800
17	4113
18	4182
19	3795
20	3633
21	3371
22	3338
23	3016
24	2879
25	2712
26	2635
27	2513
28	2434
29	2148
30	2209
31	2111
32	1944
33	1911
34	1908
35	1768
36	1850
37	1727
38	1668
39	1689
40	1642
41	1571
42	1582
43	1481
44	1509
45	1430
46	1443
47	1401
48	1358
49	1364
50	1314
51	1226
52	1302
53	1272
54	1268
55	1280
56	1292
57	1229
58	1280
59	1184
60	1151
61	1139
62	1144
63	1150
64	1084
65	1001
66	1000
67	990
68	1013
69	937
70	906
71	889
72	858
73	910
74	880
75	894
76	895
77	797
78	794
79	782
80	787
81	799
82	736
83	691
84	736
85	714
86	682
87	675
88	690
89	653
90	670
91	683
92	632
93	619
94	664
95	648
96	651
97	558
98	570
99	591
100	589
101	622
102	557
103	559
104	544
105	556
106	574
107	545
108	546
109	585
110	601
111	545
112	572
113	534
114	571
115	516
116	543
117	549
118	577
119	511
120	581
121	536
122	531
123	575
124	553
125	492
126	589
127	533
128	542
129	547
130	570
131	607
132	588
133	562
134	634
135	564
136	559
137	541
138	566
139	625
140	588
141	574
142	546
143	589
144	573
145	598
146	555
147	631
148	625
149	626
150	548
151	617
152	542
153	557
154	592
155	558
156	509
157	545
158	601
159	556
160	602
161	520
162	584
163	522
164	521
165	530
166	563
167	502
168	521
169	489
170	529
171	527
172	497
173	509
174	520
175	555
176	545
177	535
178	500
179	484
180	477
181	464
182	442
183	494
184	372
185	448
186	357
187	353
188	317
189	367
190	355
191	316
192	272
193	293
194	291
195	295
196	303
197	243
198	290
199	260
200	288
201	265
202	239
203	233
204	234
205	205
206	179
207	161
208	150
209	133
210	150
211	130
212	137
213	114
214	101
215	121
216	106
217	116
218	93
219	92
220	84
221	95
222	90
223	86
224	69
225	93
226	95
227	94
228	79
229	75
230	73
231	65
232	67
233	76
234	74
235	73
236	67
237	60
238	50
239	60
240	54
241	67
242	76
243	50
244	65
245	54
246	74
247	63
248	60
249	66
250	55
251	66
252	49
253	57
254	71
255	1288
