0	146564
1	5009
2	10438
3	4324
4	7239
5	3871
6	5616
7	3585
8	4770
9	3367
10	4259
11	3107
12	3911
13	3036
14	3500
15	2838
16	3362
17	2771
18	3153
19	2701
20	3060
21	2615
22	2852
23	2450
24	2656
25	2389
26	2620
27	2320
28	2572
29	2285
30	2461
31	2214
32	2415
33	2175
34	2402
35	2146
36	2276
37	2192
38	2316
39	1992
40	2230
41	1944
42	2012
43	1845
44	1957
45	1829
46	1907
47	1729
48	1774
49	1628
50	1646
51	1586
52	1591
53	1526
54	1570
55	1594
56	1406
57	1418
58	1351
59	1401
60	1335
61	1312
62	1231
63	1255
64	1178
65	1108
66	1103
67	1115
68	1036
69	1044
70	1044
71	980
72	940
73	920
74	988
75	957
76	939
77	861
78	911
79	846
80	837
81	842
82	787
83	785
84	839
85	748
86	750
87	737
88	698
89	756
90	694
91	738
92	686
93	689
94	706
95	706
96	625
97	708
98	728
99	695
100	683
101	641
102	602
103	667
104	645
105	647
106	658
107	644
108	660
109	682
110	709
111	639
112	662
113	566
114	576
115	555
116	582
117	583
118	538
119	536
120	505
121	541
122	503
123	431
124	491
125	434
126	466
127	424
128	421
129	431
130	453
131	435
132	437
133	397
134	418
135	493
136	423
137	433
138	403
139	500
140	484
141	478
142	357
143	357
144	306
145	359
146	271
147	270
148	225
149	201
150	206
151	220
152	175
153	171
154	199
155	190
156	236
157	241
158	248
159	212
160	297
161	216
162	191
163	120
164	135
165	78
166	71
167	65
168	38
169	30
170	23
171	17
172	8
173	3
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
