0	362965
1	19485
2	50121
3	13242
4	21338
5	7984
6	11694
7	5952
8	7335
9	4689
10	5477
11	4113
12	4286
13	3588
14	3652
15	3073
16	3114
17	2681
18	2647
19	2498
20	2448
21	2184
22	2163
23	2047
24	1970
25	1880
26	1852
27	1782
28	1660
29	1579
30	1581
31	1559
32	1441
33	1452
34	1448
35	1357
36	1416
37	1354
38	1319
39	1278
40	1252
41	1150
42	1163
43	1141
44	1086
45	1086
46	1017
47	1061
48	1016
49	992
50	996
51	918
52	933
53	904
54	933
55	885
56	840
57	851
58	800
59	717
60	675
61	704
62	706
63	710
64	659
65	586
66	586
67	562
68	526
69	570
70	545
71	571
72	504
73	500
74	447
75	440
76	417
77	427
78	376
79	381
80	393
81	380
82	395
83	336
84	371
85	339
86	312
87	330
88	314
89	307
90	331
91	287
92	287
93	288
94	285
95	243
96	268
97	261
98	246
99	290
100	260
101	270
102	271
103	270
104	248
105	276
106	251
107	240
108	236
109	233
110	229
111	258
112	205
113	232
114	220
115	216
116	220
117	211
118	201
119	215
120	207
121	210
122	215
123	239
124	204
125	209
126	217
127	186
128	175
129	197
130	206
131	174
132	196
133	172
134	186
135	169
136	165
137	168
138	162
139	153
140	144
141	167
142	164
143	150
144	139
145	136
146	123
147	149
148	140
149	111
150	133
151	116
152	106
153	105
154	106
155	99
156	90
157	92
158	98
159	103
160	77
161	79
162	88
163	77
164	79
165	67
166	63
167	68
168	58
169	46
170	78
171	52
172	52
173	48
174	74
175	54
176	64
177	65
178	72
179	65
180	55
181	39
182	43
183	43
184	28
185	32
186	22
187	16
188	13
189	12
190	11
191	11
192	6
193	8
194	7
195	3
196	3
197	2
198	4
199	2
200	2
201	0
202	1
203	4
204	1
205	2
206	1
207	2
208	3
209	1
210	3
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
