255271,18529,33865,14522,17803,9544,11666,7527,8961,6453,6413,5249,5117,4776,4290,3659,3621,3253,3313,3060,2927,2783,2667,2404,2399,2192,2203,2079,2023,2010,1847,1902,1740,1770,1687,1725,1617,1569,1580,1467,1411,1373,1388,1312,1307,1332,1368,1255,1251,1180,1196,1179,1135,1068,1146,1063,1112,1121,1062,1114,1034,983,1012,968,878,939,868,809,794,791,764,802,745,669,722,691,625,590,619,611,574,533,491,501,476,448,418,409,453,387,403,402,427,405,407,377,371,353,363,339,361,324,355,301,318,313,318,297,321,291,302,293,267,293,295,290,251,258,271,245,248,250,306,269,278,275,260,243,249,259,259,248,239,204,255,214,215,214,194,209,227,194,196,180,193,190,167,176,149,149,190,179,167,165,156,153,119,145,138,142,142,129,118,106,116,108,113,102,100,109,89,72,86,77,91,77,79,75,73,69,67,61,64,46,56,42,46,39,34,41,40,25,10,22,11,15,15,12,10,12,9,6,8,6,7,6,4,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255271,18529,33865,14522,17803,9544,11666,7527,8961,6453,6413,5249,5117,4776,4290,3659,3621,3253,3313,3060,2927,2783,2667,2404,2399,2192,2203,2079,2023,2010,1847,1902,1740,1770,1687,1725,1617,1569,1580,1467,1411,1373,1388,1312,1307,1332,1368,1255,1251,1180,1196,1179,1135,1068,1146,1063,1112,1121,1062,1114,1034,983,1012,968,878,939,868,809,794,791,764,802,745,669,722,691,625,590,619,611,574,533,491,501,476,448,418,409,453,387,403,402,427,405,407,377,371,353,363,339,361,324,355,301,318,313,318,297,321,291,302,293,267,293,295,290,251,258,271,245,248,250,306,269,278,275,260,243,249,259,259,248,239,204,255,214,215,214,194,209,227,194,196,180,193,190,167,176,149,149,190,179,167,165,156,153,119,145,138,142,142,129,118,106,116,108,113,102,100,109,89,72,86,77,91,77,79,75,73,69,67,61,64,46,56,42,46,39,34,41,40,25,10,22,11,15,15,12,10,12,9,6,8,6,7,6,4,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255271,18529,33865,14522,17803,9544,11666,7527,8961,6453,6413,5249,5117,4776,4290,3659,3621,3253,3313,3060,2927,2783,2667,2404,2399,2192,2203,2079,2023,2010,1847,1902,1740,1770,1687,1725,1617,1569,1580,1467,1411,1373,1388,1312,1307,1332,1368,1255,1251,1180,1196,1179,1135,1068,1146,1063,1112,1121,1062,1114,1034,983,1012,968,878,939,868,809,794,791,764,802,745,669,722,691,625,590,619,611,574,533,491,501,476,448,418,409,453,387,403,402,427,405,407,377,371,353,363,339,361,324,355,301,318,313,318,297,321,291,302,293,267,293,295,290,251,258,271,245,248,250,306,269,278,275,260,243,249,259,259,248,239,204,255,214,215,214,194,209,227,194,196,180,193,190,167,176,149,149,190,179,167,165,156,153,119,145,138,142,142,129,118,106,116,108,113,102,100,109,89,72,86,77,91,77,79,75,73,69,67,61,64,46,56,42,46,39,34,41,40,25,10,22,11,15,15,12,10,12,9,6,8,6,7,6,4,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
